X,Y,Spell,mask
47,-4,-5,-1
47,-4.5,-5,-1
47,-40,1,1
47,-5,-5,-1
47,-5.5,-5,-1
47,-6,-5,-1
47,-6.5,-5,-1
47,-7,-5,-1
47,-7.5,-5,-1
47,-8,-5,-1
47,-8.5,-5,-1
47,-9,-5,-1
47,-9.5,-5,-1
47,0,-5,-1
47,0.5,-5,-1
47,1,-5,-1
47,1.5,-5,-1
47,10,-5,-1
47,10.5,-5,-1
47,11,-5,-1
47,11.5,-5,-1
47,12,-5,-1
47,12.5,-5,-1
47,13,-5,-1
47,13.5,-5,-1
47,14,-5,-1
47,14.5,-5,-1
47,15,-5,-1
47,15.5,-5,-1
47,16,-5,-1
47,16.5,-5,-1
47,17,-5,-1
47,17.5,-5,-1
47,18,-5,-1
47,18.5,-5,-1
47,19,-5,-1
47,19.5,-5,-1
47,2,-5,-1
47,2.5,-5,-1
47,20,-5,-1
47,20.5,-5,-1
47,21,-5,-1
47,21.5,-5,-1
47,22,-5,-1
47,22.5,-5,-1
47,23,-5,-1
47,23.5,-5,-1
47,24,-5,-1
47,24.5,-5,-1
47,25,-5,-1
47,25.5,-5,-1
47,26,-5,-1
47,26.5,-5,-1
47,27,-5,-1
47,27.5,-5,-1
47,28,-5,-1
47,28.5,-5,-1
47,29,-5,-1
47,29.5,-5,-1
47,3,-5,-1
47,3.5,-5,-1
47,30,-5,-1
47,30.5,-5,-1
47,31,-5,-1
47,31.5,-5,-1
47,32,-5,-1
47,32.5,-5,-1
47,33,-5,-1
47,33.5,-5,-1
47,34,-5,-1
47,34.5,-5,-1
47,35,-5,-1
47,35.5,-5,-1
47,36,-5,-1
47,36.5,-5,-1
47,37,-5,-1
47,37.5,-5,-1
47,38,-5,-1
47,38.5,-5,-1
47,39,-5,-1
47,39.5,-5,-1
47,4,-5,-1
47,4.5,-5,-1
47,40,-5,-1
47,5,-5,-1
47,5.5,-5,-1
47,6,-5,-1
47,6.5,-5,-1
47,7,-5,-1
47,7.5,-5,-1
47,8,-5,-1
47,8.5,-5,-1
47,9,-5,-1
47,9.5,-5,-1
47.5,-0.5,1,1
47.5,-1,1,1
47.5,-1.5,1,1
47.5,-10,-5,-1
47.5,-10.5,-5,-1
47.5,-11,-5,-1
47.5,-11.5,-5,-1
47.5,-12,-5,-1
47.5,-12.5,-5,-1
47.5,-13,-5,-1
47.5,-13.5,-5,-1
47.5,-14,2,1
47.5,-14.5,1,1
47.5,-15,1,1
47.5,-15.5,1,1
47.5,-16,1,1
47.5,-16.5,1,1
47.5,-17,1,1
47.5,-17.5,1,1
47.5,-18,1,1
47.5,-18.5,1,1
47.5,-19,1,1
47.5,-19.5,1,1
47.5,-2,1,1
47.5,-2.5,1,1
47.5,-20,1,1
47.5,-20.5,1,1
47.5,-21,0,1
47.5,-21.5,0,1
47.5,-22,0,1
47.5,-22.5,0,1
47.5,-23,0,1
47.5,-23.5,0,1
47.5,-24,0,1
47.5,-24.5,0,1
47.5,-25,0,1
47.5,-25.5,1,1
47.5,-26,1,1
47.5,-26.5,1,1
47.5,-27,1,1
47.5,-27.5,1,1
47.5,-28,1,1
47.5,-28.5,1,1
47.5,-29,1,1
47.5,-29.5,1,1
47.5,-3,-5,-1
47.5,-3.5,-5,-1
47.5,-30,1,1
47.5,-30.5,1,1
47.5,-31,1,1
47.5,-31.5,1,1
47.5,-32,1,1
47.5,-32.5,1,1
47.5,-33,1,1
47.5,-33.5,1,1
47.5,-34,1,1
47.5,-34.5,1,1
47.5,-35,1,1
47.5,-35.5,1,1
47.5,-36,1,1
47.5,-36.5,1,1
47.5,-37,1,1
47.5,-37.5,1,1
47.5,-38,1,1
47.5,-38.5,1,1
47.5,-39,1,1
47.5,-39.5,1,1
47.5,-4,-5,-1
47.5,-4.5,-5,-1
47.5,-40,1,1
47.5,-5,-5,-1
47.5,-5.5,-5,-1
47.5,-6,-5,-1
47.5,-6.5,-5,-1
47.5,-7,-5,-1
47.5,-7.5,-5,-1
47.5,-8,-5,-1
47.5,-8.5,-5,-1
47.5,-9,-5,-1
47.5,-9.5,-5,-1
47.5,0,-5,-1
47.5,0.5,-5,-1
47.5,1,-5,-1
47.5,1.5,-5,-1
47.5,10,-5,-1
47.5,10.5,-5,-1
47.5,11,-5,-1
47.5,11.5,-5,-1
47.5,12,-5,-1
47.5,12.5,-5,-1
47.5,13,-5,-1
47.5,13.5,-5,-1
47.5,14,-5,-1
47.5,14.5,-5,-1
47.5,15,-5,-1
47.5,15.5,-5,-1
47.5,16,-5,-1
47.5,16.5,-5,-1
47.5,17,-5,-1
47.5,17.5,-5,-1
47.5,18,-5,-1
47.5,18.5,-5,-1
47.5,19,-5,-1
47.5,19.5,-5,-1
47.5,2,-5,-1
47.5,2.5,-5,-1
47.5,20,-5,-1
47.5,20.5,-5,-1
47.5,21,-5,-1
47.5,21.5,-5,-1
47.5,22,-5,-1
47.5,22.5,-5,-1
47.5,23,-5,-1
47.5,23.5,-5,-1
47.5,24,-5,-1
47.5,24.5,-5,-1
47.5,25,-5,-1
47.5,25.5,-5,-1
47.5,26,-5,-1
47.5,26.5,-5,-1
47.5,27,-5,-1
47.5,27.5,-5,-1
47.5,28,-5,-1
47.5,28.5,-5,-1
47.5,29,-5,-1
47.5,29.5,-5,-1
47.5,3,-5,-1
47.5,3.5,-5,-1
47.5,30,-5,-1
47.5,30.5,-5,-1
47.5,31,-5,-1
47.5,31.5,-5,-1
47.5,32,-5,-1
47.5,32.5,-5,-1
47.5,33,-5,-1
47.5,33.5,-5,-1
47.5,34,-5,-1
47.5,34.5,-5,-1
47.5,35,-5,-1
47.5,35.5,-5,-1
47.5,36,-5,-1
47.5,36.5,-5,-1
47.5,37,-5,-1
47.5,37.5,-5,-1
47.5,38,-5,-1
47.5,38.5,-5,-1
47.5,39,-5,-1
47.5,39.5,-5,-1
47.5,4,-5,-1
47.5,4.5,-5,-1
47.5,40,-5,-1
47.5,5,-5,-1
47.5,5.5,-5,-1
47.5,6,-5,-1
47.5,6.5,-5,-1
47.5,7,-5,-1
47.5,7.5,-5,-1
47.5,8,-5,-1
47.5,8.5,-5,-1
47.5,9,-5,-1
47.5,9.5,-5,-1
48,-0.5,1,1
48,-1,1,1
48,-1.5,1,1
48,-10,-5,-1
48,-10.5,-5,-1
48,-11,-5,-1
48,-11.5,-5,-1
48,-12,-5,-1
48,-12.5,-5,-1
48,-13,2,1
48,-13.5,2,1
48,-14,2,1
48,-14.5,1,1
48,-15,1,1
48,-15.5,1,1
48,-16,1,1
48,-16.5,1,1
48,-17,1,1
48,-17.5,1,1
48,-18,1,1
48,-18.5,1,1
48,-19,1,1
48,-19.5,1,1
48,-2,1,1
48,-2.5,1,1
48,-20,1,1
48,-20.5,1,1
48,-21,0,1
48,-21.5,0,1
48,-22,0,1
48,-22.5,0,1
48,-23,0,1
48,-23.5,0,1
48,-24,0,1
48,-24.5,1,1
48,-25,1,1
48,-25.5,1,1
48,-26,1,1
48,-26.5,1,1
48,-27,1,1
48,-27.5,1,1
48,-28,1,1
48,-28.5,1,1
48,-29,1,1
48,-29.5,1,1
48,-3,1,1
48,-3.5,1,1
48,-30,1,1
48,-30.5,1,1
48,-31,1,1
48,-31.5,1,1
48,-32,1,1
48,-32.5,1,1
48,-33,1,1
48,-33.5,1,1
48,-34,1,1
48,-34.5,1,1
48,-35,1,1
48,-35.5,1,1
48,-36,1,1
48,-36.5,1,1
48,-37,1,1
48,-37.5,1,1
48,-38,1,1
48,-38.5,1,1
48,-39,1,1
48,-39.5,1,1
48,-4,-5,-1
48,-4.5,-5,-1
48,-40,1,1
48,-5,-5,-1
48,-5.5,-5,-1
48,-6,-5,-1
48,-6.5,-5,-1
48,-7,-5,-1
48,-7.5,-5,-1
48,-8,-5,-1
48,-8.5,-5,-1
48,-9,-5,-1
48,-9.5,-5,-1
48,0,1,1
48,0.5,-5,-1
48,1,-5,-1
48,1.5,-5,-1
48,10,-5,-1
48,10.5,-5,-1
48,11,-5,-1
48,11.5,-5,-1
48,12,-5,-1
48,12.5,-5,-1
48,13,-5,-1
48,13.5,-5,-1
48,14,-5,-1
48,14.5,-5,-1
48,15,-5,-1
48,15.5,-5,-1
48,16,-5,-1
48,16.5,-5,-1
48,17,-5,-1
48,17.5,-5,-1
48,18,-5,-1
48,18.5,-5,-1
48,19,-5,-1
48,19.5,-5,-1
48,2,-5,-1
48,2.5,-5,-1
48,20,-5,-1
48,20.5,-5,-1
48,21,-5,-1
48,21.5,-5,-1
48,22,-5,-1
48,22.5,-5,-1
48,23,-5,-1
48,23.5,-5,-1
48,24,-5,-1
48,24.5,-5,-1
48,25,-5,-1
48,25.5,-5,-1
48,26,-5,-1
48,26.5,-5,-1
48,27,-5,-1
48,27.5,-5,-1
48,28,-5,-1
48,28.5,-5,-1
48,29,-5,-1
48,29.5,-5,-1
48,3,-5,-1
48,3.5,-5,-1
48,30,-5,-1
48,30.5,-5,-1
48,31,-5,-1
48,31.5,-5,-1
48,32,-5,-1
48,32.5,-5,-1
48,33,-5,-1
48,33.5,-5,-1
48,34,-5,-1
48,34.5,-5,-1
48,35,-5,-1
48,35.5,-5,-1
48,36,-5,-1
48,36.5,-5,-1
48,37,-5,-1
48,37.5,-5,-1
48,38,-5,-1
48,38.5,-5,-1
48,39,-5,-1
48,39.5,-5,-1
48,4,-5,-1
48,4.5,-5,-1
48,40,-5,-1
48,5,-5,-1
48,5.5,-5,-1
48,6,-5,-1
48,6.5,-5,-1
48,7,-5,-1
48,7.5,-5,-1
48,8,-5,-1
48,8.5,-5,-1
48,9,-5,-1
48,9.5,-5,-1
48.5,-0.5,1,1
48.5,-1,1,1
48.5,-1.5,1,1
48.5,-10,-5,-1
48.5,-10.5,-5,-1
48.5,-11,-5,-1
48.5,-11.5,-5,-1
48.5,-12,-5,-1
48.5,-12.5,2,1
48.5,-13,2,1
48.5,-13.5,2,1
48.5,-14,2,1
48.5,-14.5,1,1
48.5,-15,1,1
48.5,-15.5,1,1
48.5,-16,1,1
48.5,-16.5,1,1
48.5,-17,1,1
48.5,-17.5,0,1
48.5,-18,0,1
48.5,-18.5,0,1
48.5,-19,1,1
48.5,-19.5,1,1
48.5,-2,1,1
48.5,-2.5,1,1
48.5,-20,1,1
48.5,-20.5,1,1
48.5,-21,0,1
48.5,-21.5,0,1
48.5,-22,0,1
48.5,-22.5,0,1
48.5,-23,1,1
48.5,-23.5,1,1
48.5,-24,1,1
48.5,-24.5,1,1
48.5,-25,1,1
48.5,-25.5,1,1
48.5,-26,1,1
48.5,-26.5,1,1
48.5,-27,1,1
48.5,-27.5,1,1
48.5,-28,1,1
48.5,-28.5,1,1
48.5,-29,1,1
48.5,-29.5,1,1
48.5,-3,1,1
48.5,-3.5,1,1
48.5,-30,1,1
48.5,-30.5,1,1
48.5,-31,1,1
48.5,-31.5,1,1
48.5,-32,1,1
48.5,-32.5,1,1
48.5,-33,1,1
48.5,-33.5,1,1
48.5,-34,1,1
48.5,-34.5,1,1
48.5,-35,1,1
48.5,-35.5,1,1
48.5,-36,1,1
48.5,-36.5,1,1
48.5,-37,1,1
48.5,-37.5,1,1
48.5,-38,1,1
48.5,-38.5,1,1
48.5,-39,1,1
48.5,-39.5,1,1
48.5,-4,1,1
48.5,-4.5,1,1
48.5,-40,1,1
48.5,-5,-5,-1
48.5,-5.5,-5,-1
48.5,-6,-5,-1
48.5,-6.5,-5,-1
48.5,-7,-5,-1
48.5,-7.5,-5,-1
48.5,-8,-5,-1
48.5,-8.5,-5,-1
48.5,-9,-5,-1
48.5,-9.5,-5,-1
48.5,0,1,1
48.5,0.5,1,1
48.5,1,1,1
48.5,1.5,-5,-1
48.5,10,-5,-1
48.5,10.5,-5,-1
48.5,11,-5,-1
48.5,11.5,-5,-1
48.5,12,-5,-1
48.5,12.5,-5,-1
48.5,13,-5,-1
48.5,13.5,-5,-1
48.5,14,-5,-1
48.5,14.5,-5,-1
48.5,15,-5,-1
48.5,15.5,-5,-1
48.5,16,-5,-1
48.5,16.5,-5,-1
48.5,17,-5,-1
48.5,17.5,-5,-1
48.5,18,-5,-1
48.5,18.5,-5,-1
48.5,19,-5,-1
48.5,19.5,-5,-1
48.5,2,-5,-1
48.5,2.5,-5,-1
48.5,20,-5,-1
48.5,20.5,-5,-1
48.5,21,-5,-1
48.5,21.5,-5,-1
48.5,22,-5,-1
48.5,22.5,-5,-1
48.5,23,-5,-1
48.5,23.5,-5,-1
48.5,24,-5,-1
48.5,24.5,-5,-1
48.5,25,-5,-1
48.5,25.5,-5,-1
48.5,26,-5,-1
48.5,26.5,-5,-1
48.5,27,-5,-1
48.5,27.5,-5,-1
48.5,28,-5,-1
48.5,28.5,-5,-1
48.5,29,-5,-1
48.5,29.5,-5,-1
48.5,3,-5,-1
48.5,3.5,-5,-1
48.5,30,-5,-1
48.5,30.5,-5,-1
48.5,31,-5,-1
48.5,31.5,-5,-1
48.5,32,-5,-1
48.5,32.5,-5,-1
48.5,33,-5,-1
48.5,33.5,-5,-1
48.5,34,-5,-1
48.5,34.5,-5,-1
48.5,35,-5,-1
48.5,35.5,-5,-1
48.5,36,-5,-1
48.5,36.5,-5,-1
48.5,37,-5,-1
48.5,37.5,-5,-1
48.5,38,-5,-1
48.5,38.5,-5,-1
48.5,39,-5,-1
48.5,39.5,-5,-1
48.5,4,-5,-1
48.5,4.5,-5,-1
48.5,40,-5,-1
48.5,5,-5,-1
48.5,5.5,-5,-1
48.5,6,-5,-1
48.5,6.5,-5,-1
48.5,7,-5,-1
48.5,7.5,-5,-1
48.5,8,-5,-1
48.5,8.5,-5,-1
48.5,9,-5,-1
48.5,9.5,-5,-1
49,-0.5,1,1
49,-1,1,1
49,-1.5,1,1
49,-10,-5,-1
49,-10.5,-5,-1
49,-11,-5,-1
49,-11.5,-5,-1
49,-12,2,1
49,-12.5,2,1
49,-13,2,1
49,-13.5,2,1
49,-14,1,1
49,-14.5,1,1
49,-15,1,1
49,-15.5,0,1
49,-16,1,1
49,-16.5,1,1
49,-17,0,1
49,-17.5,0,1
49,-18,0,1
49,-18.5,0,1
49,-19,0,1
49,-19.5,1,1
49,-2,1,1
49,-2.5,1,1
49,-20,1,1
49,-20.5,1,1
49,-21,0,1
49,-21.5,1,1
49,-22,1,1
49,-22.5,1,1
49,-23,1,1
49,-23.5,1,1
49,-24,1,1
49,-24.5,1,1
49,-25,1,1
49,-25.5,1,1
49,-26,1,1
49,-26.5,1,1
49,-27,1,1
49,-27.5,1,1
49,-28,1,1
49,-28.5,1,1
49,-29,1,1
49,-29.5,1,1
49,-3,1,1
49,-3.5,1,1
49,-30,1,1
49,-30.5,1,1
49,-31,1,1
49,-31.5,1,1
49,-32,1,1
49,-32.5,1,1
49,-33,1,1
49,-33.5,1,1
49,-34,1,1
49,-34.5,1,1
49,-35,1,1
49,-35.5,1,1
49,-36,1,1
49,-36.5,1,1
49,-37,1,1
49,-37.5,1,1
49,-38,1,1
49,-38.5,1,1
49,-39,1,1
49,-39.5,1,1
49,-4,1,1
49,-4.5,1,1
49,-40,1,1
49,-5,1,1
49,-5.5,1,1
49,-6,-5,-1
49,-6.5,-5,-1
49,-7,-5,-1
49,-7.5,-5,-1
49,-8,-5,-1
49,-8.5,-5,-1
49,-9,-5,-1
49,-9.5,-5,-1
49,0,1,1
49,0.5,1,1
49,1,1,1
49,1.5,1,1
49,10,-5,-1
49,10.5,-5,-1
49,11,-5,-1
49,11.5,-5,-1
49,12,-5,-1
49,12.5,-5,-1
49,13,-5,-1
49,13.5,-5,-1
49,14,-5,-1
49,14.5,-5,-1
49,15,-5,-1
49,15.5,-5,-1
49,16,-5,-1
49,16.5,-5,-1
49,17,-5,-1
49,17.5,-5,-1
49,18,-5,-1
49,18.5,-5,-1
49,19,-5,-1
49,19.5,-5,-1
49,2,-5,-1
49,2.5,-5,-1
49,20,-5,-1
49,20.5,-5,-1
49,21,-5,-1
49,21.5,-5,-1
49,22,-5,-1
49,22.5,-5,-1
49,23,-5,-1
49,23.5,-5,-1
49,24,-5,-1
49,24.5,-5,-1
49,25,-5,-1
49,25.5,-5,-1
49,26,-5,-1
49,26.5,-5,-1
49,27,-5,-1
49,27.5,-5,-1
49,28,-5,-1
49,28.5,-5,-1
49,29,-5,-1
49,29.5,-5,-1
49,3,-5,-1
49,3.5,-5,-1
49,30,-5,-1
49,30.5,-5,-1
49,31,-5,-1
49,31.5,-5,-1
49,32,-5,-1
49,32.5,-5,-1
49,33,-5,-1
49,33.5,-5,-1
49,34,-5,-1
49,34.5,-5,-1
49,35,-5,-1
49,35.5,-5,-1
49,36,-5,-1
49,36.5,1,1
49,37,1,1
49,37.5,1,1
49,38,-5,-1
49,38.5,-5,-1
49,39,-5,-1
49,39.5,-5,-1
49,4,-5,-1
49,4.5,-5,-1
49,40,-5,-1
49,5,-5,-1
49,5.5,-5,-1
49,6,-5,-1
49,6.5,-5,-1
49,7,-5,-1
49,7.5,-5,-1
49,8,-5,-1
49,8.5,-5,-1
49,9,-5,-1
49,9.5,-5,-1
49.5,-0.5,1,1
49.5,-1,1,1
49.5,-1.5,1,1
49.5,-10,-5,-1
49.5,-10.5,-5,-1
49.5,-11,-5,-1
49.5,-11.5,2,1
49.5,-12,2,1
49.5,-12.5,2,1
49.5,-13,2,1
49.5,-13.5,1,1
49.5,-14,0,1
49.5,-14.5,0,1
49.5,-15,0,1
49.5,-15.5,0,1
49.5,-16,0,1
49.5,-16.5,1,1
49.5,-17,1,1
49.5,-17.5,0,1
49.5,-18,0,1
49.5,-18.5,0,1
49.5,-19,0,1
49.5,-19.5,1,1
49.5,-2,1,1
49.5,-2.5,1,1
49.5,-20,1,1
49.5,-20.5,1,1
49.5,-21,1,1
49.5,-21.5,1,1
49.5,-22,1,1
49.5,-22.5,1,1
49.5,-23,1,1
49.5,-23.5,1,1
49.5,-24,1,1
49.5,-24.5,1,1
49.5,-25,1,1
49.5,-25.5,1,1
49.5,-26,1,1
49.5,-26.5,1,1
49.5,-27,1,1
49.5,-27.5,1,1
49.5,-28,1,1
49.5,-28.5,1,1
49.5,-29,1,1
49.5,-29.5,1,1
49.5,-3,1,1
49.5,-3.5,1,1
49.5,-30,1,1
49.5,-30.5,1,1
49.5,-31,1,1
49.5,-31.5,1,1
49.5,-32,1,1
49.5,-32.5,1,1
49.5,-33,1,1
49.5,-33.5,1,1
49.5,-34,1,1
49.5,-34.5,1,1
49.5,-35,1,1
49.5,-35.5,1,1
49.5,-36,1,1
49.5,-36.5,1,1
49.5,-37,1,1
49.5,-37.5,1,1
49.5,-38,1,1
49.5,-38.5,1,1
49.5,-39,1,1
49.5,-39.5,1,1
49.5,-4,1,1
49.5,-4.5,1,1
49.5,-40,1,1
49.5,-5,1,1
49.5,-5.5,1,1
49.5,-6,1,1
49.5,-6.5,1,1
49.5,-7,-5,-1
49.5,-7.5,-5,-1
49.5,-8,-5,-1
49.5,-8.5,-5,-1
49.5,-9,-5,-1
49.5,-9.5,-5,-1
49.5,0,1,1
49.5,0.5,1,1
49.5,1,1,1
49.5,1.5,1,1
49.5,10,-5,-1
49.5,10.5,-5,-1
49.5,11,-5,-1
49.5,11.5,-5,-1
49.5,12,-5,-1
49.5,12.5,-5,-1
49.5,13,-5,-1
49.5,13.5,-5,-1
49.5,14,-5,-1
49.5,14.5,-5,-1
49.5,15,-5,-1
49.5,15.5,-5,-1
49.5,16,-5,-1
49.5,16.5,-5,-1
49.5,17,-5,-1
49.5,17.5,-5,-1
49.5,18,-5,-1
49.5,18.5,-5,-1
49.5,19,-5,-1
49.5,19.5,-5,-1
49.5,2,1,1
49.5,2.5,-5,-1
49.5,20,-5,-1
49.5,20.5,-5,-1
49.5,21,-5,-1
49.5,21.5,-5,-1
49.5,22,-5,-1
49.5,22.5,-5,-1
49.5,23,-5,-1
49.5,23.5,-5,-1
49.5,24,-5,-1
49.5,24.5,-5,-1
49.5,25,-5,-1
49.5,25.5,-5,-1
49.5,26,-5,-1
49.5,26.5,-5,-1
49.5,27,-5,-1
49.5,27.5,-5,-1
49.5,28,-5,-1
49.5,28.5,-5,-1
49.5,29,-5,-1
49.5,29.5,-5,-1
49.5,3,-5,-1
49.5,3.5,-5,-1
49.5,30,-5,-1
49.5,30.5,-5,-1
49.5,31,-5,-1
49.5,31.5,-5,-1
49.5,32,-5,-1
49.5,32.5,-5,-1
49.5,33,-5,-1
49.5,33.5,-5,-1
49.5,34,-5,-1
49.5,34.5,-5,-1
49.5,35,-5,-1
49.5,35.5,-5,-1
49.5,36,-5,-1
49.5,36.5,-5,-1
49.5,37,-5,-1
49.5,37.5,-5,-1
49.5,38,-5,-1
49.5,38.5,-5,-1
49.5,39,-5,-1
49.5,39.5,-5,-1
49.5,4,-5,-1
49.5,4.5,-5,-1
49.5,40,-5,-1
49.5,5,-5,-1
49.5,5.5,-5,-1
49.5,6,-5,-1
49.5,6.5,-5,-1
49.5,7,-5,-1
49.5,7.5,-5,-1
49.5,8,-5,-1
49.5,8.5,-5,-1
49.5,9,-5,-1
49.5,9.5,-5,-1
5,-0.5,1,1
5,-1,1,1
5,-1.5,-5,-1
5,-10,-5,-1
5,-10.5,-5,-1
5,-11,-5,-1
5,-11.5,-5,-1
5,-12,-5,-1
5,-12.5,-5,-1
5,-13,-5,-1
5,-13.5,-5,-1
5,-14,-5,-1
5,-14.5,-5,-1
5,-15,-5,-1
5,-15.5,-5,-1
5,-16,-5,-1
5,-16.5,-5,-1
5,-17,-5,-1
5,-17.5,-5,-1
5,-18,-5,-1
5,-18.5,-5,-1
5,-19,-5,-1
5,-19.5,-5,-1
5,-2,-5,-1
5,-2.5,-5,-1
5,-20,-5,-1
5,-20.5,-5,-1
5,-21,-5,-1
5,-21.5,-5,-1
5,-22,-5,-1
5,-22.5,-5,-1
5,-23,-5,-1
5,-23.5,-5,-1
5,-24,-5,-1
5,-24.5,-5,-1
5,-25,-5,-1
5,-25.5,-5,-1
5,-26,-5,-1
5,-26.5,-5,-1
5,-27,-5,-1
5,-27.5,-5,-1
5,-28,-5,-1
5,-28.5,-5,-1
5,-29,-5,-1
5,-29.5,-5,-1
5,-3,-5,-1
5,-3.5,-5,-1
5,-30,-5,-1
5,-30.5,-5,-1
5,-31,-5,-1
5,-31.5,-5,-1
5,-32,-5,-1
5,-32.5,1,1
5,-33,1,1
5,-33.5,1,1
5,-34,1,1
5,-34.5,1,1
5,-35,1,1
5,-35.5,1,1
5,-36,1,1
5,-36.5,1,1
5,-37,1,1
5,-37.5,1,1
5,-38,1,1
5,-38.5,1,1
5,-39,1,1
5,-39.5,1,1
5,-4,-5,-1
5,-4.5,-5,-1
5,-40,1,1
5,-5,-5,-1
5,-5.5,-5,-1
5,-6,-5,-1
5,-6.5,-5,-1
5,-7,-5,-1
5,-7.5,-5,-1
5,-8,-5,-1
5,-8.5,-5,-1
5,-9,-5,-1
5,-9.5,-5,-1
5,0,1,1
5,0.5,1,1
5,1,1,1
5,1.5,1,1
5,10,0,1
5,10.5,0,1
5,11,0,1
5,11.5,0,1
5,12,0,1
5,12.5,0,1
5,13,0,1
5,13.5,0,1
5,14,0,1
5,14.5,0,1
5,15,0,1
5,15.5,0,1
5,16,0,1
5,16.5,0,1
5,17,0,1
5,17.5,2,1
5,18,1,1
5,18.5,-5,-1
5,19,-5,-1
5,19.5,-5,-1
5,2,1,1
5,2.5,1,1
5,20,-5,-1
5,20.5,-5,-1
5,21,-5,-1
5,21.5,-5,-1
5,22,-5,-1
5,22.5,-5,-1
5,23,-5,-1
5,23.5,-5,-1
5,24,-5,-1
5,24.5,-5,-1
5,25,-5,-1
5,25.5,-5,-1
5,26,-5,-1
5,26.5,-5,-1
5,27,-5,-1
5,27.5,-5,-1
5,28,-5,-1
5,28.5,-5,-1
5,29,-5,-1
5,29.5,-5,-1
5,3,1,1
5,3.5,1,1
5,30,-5,-1
5,30.5,-5,-1
5,31,-5,-1
5,31.5,-5,-1
5,32,-5,-1
5,32.5,-5,-1
5,33,-5,-1
5,33.5,-5,-1
5,34,-5,-1
5,34.5,-5,-1
5,35,-5,-1
5,35.5,-5,-1
5,36,-5,-1
5,36.5,-5,-1
5,37,-5,-1
5,37.5,-5,-1
5,38,-5,-1
5,38.5,-5,-1
5,39,-5,-1
5,39.5,-5,-1
5,4,1,1
5,4.5,0,1
5,40,1,1
5,5,0,1
5,5.5,0,1
5,6,0,1
5,6.5,0,1
5,7,0,1
5,7.5,1,1
5,8,1,1
5,8.5,0,1
5,9,0,1
5,9.5,0,1
5.5,-0.5,1,1
5.5,-1,1,1
5.5,-1.5,1,1
5.5,-10,-5,-1
5.5,-10.5,-5,-1
5.5,-11,-5,-1
5.5,-11.5,-5,-1
5.5,-12,-5,-1
5.5,-12.5,-5,-1
5.5,-13,-5,-1
5.5,-13.5,-5,-1
5.5,-14,-5,-1
5.5,-14.5,-5,-1
5.5,-15,-5,-1
5.5,-15.5,-5,-1
5.5,-16,-5,-1
5.5,-16.5,-5,-1
5.5,-17,-5,-1
5.5,-17.5,-5,-1
5.5,-18,-5,-1
5.5,-18.5,-5,-1
5.5,-19,-5,-1
5.5,-19.5,-5,-1
5.5,-2,1,1
5.5,-2.5,-5,-1
5.5,-20,-5,-1
5.5,-20.5,-5,-1
5.5,-21,-5,-1
5.5,-21.5,-5,-1
5.5,-22,-5,-1
5.5,-22.5,-5,-1
5.5,-23,-5,-1
5.5,-23.5,-5,-1
5.5,-24,-5,-1
5.5,-24.5,-5,-1
5.5,-25,-5,-1
5.5,-25.5,-5,-1
5.5,-26,-5,-1
5.5,-26.5,-5,-1
5.5,-27,-5,-1
5.5,-27.5,-5,-1
5.5,-28,-5,-1
5.5,-28.5,-5,-1
5.5,-29,-5,-1
5.5,-29.5,-5,-1
5.5,-3,-5,-1
5.5,-3.5,-5,-1
5.5,-30,-5,-1
5.5,-30.5,-5,-1
5.5,-31,-5,-1
5.5,-31.5,-5,-1
5.5,-32,-5,-1
5.5,-32.5,1,1
5.5,-33,1,1
5.5,-33.5,1,1
5.5,-34,1,1
5.5,-34.5,1,1
5.5,-35,1,1
5.5,-35.5,1,1
5.5,-36,1,1
5.5,-36.5,1,1
5.5,-37,1,1
5.5,-37.5,1,1
5.5,-38,1,1
5.5,-38.5,1,1
5.5,-39,1,1
5.5,-39.5,1,1
5.5,-4,-5,-1
5.5,-4.5,-5,-1
5.5,-40,1,1
5.5,-5,-5,-1
5.5,-5.5,-5,-1
5.5,-6,-5,-1
5.5,-6.5,-5,-1
5.5,-7,-5,-1
5.5,-7.5,-5,-1
5.5,-8,-5,-1
5.5,-8.5,-5,-1
5.5,-9,-5,-1
5.5,-9.5,-5,-1
5.5,0,1,1
5.5,0.5,1,1
5.5,1,1,1
5.5,1.5,1,1
5.5,10,0,1
5.5,10.5,0,1
5.5,11,0,1
5.5,11.5,0,1
5.5,12,0,1
5.5,12.5,0,1
5.5,13,0,1
5.5,13.5,0,1
5.5,14,0,1
5.5,14.5,0,1
5.5,15,0,1
5.5,15.5,0,1
5.5,16,0,1
5.5,16.5,0,1
5.5,17,0,1
5.5,17.5,2,1
5.5,18,1,1
5.5,18.5,-5,-1
5.5,19,-5,-1
5.5,19.5,-5,-1
5.5,2,1,1
5.5,2.5,1,1
5.5,20,-5,-1
5.5,20.5,-5,-1
5.5,21,-5,-1
5.5,21.5,-5,-1
5.5,22,-5,-1
5.5,22.5,-5,-1
5.5,23,-5,-1
5.5,23.5,-5,-1
5.5,24,-5,-1
5.5,24.5,-5,-1
5.5,25,-5,-1
5.5,25.5,-5,-1
5.5,26,-5,-1
5.5,26.5,-5,-1
5.5,27,-5,-1
5.5,27.5,-5,-1
5.5,28,-5,-1
5.5,28.5,-5,-1
5.5,29,-5,-1
5.5,29.5,-5,-1
5.5,3,1,1
5.5,3.5,1,1
5.5,30,-5,-1
